第0类：
		今天	0.0108598036585
		天气	0.00905616165442
		下雪	0.00898100990425
		注意	0.00849252352813
		大家	0.00586221227213
		感冒	0.00578706052196
		冬天	0.00571190877179
		10	0.00522342239567
		20	0.00496039127007
		中国	0.00492281539499
		衣服	0.00477251189464
		11	0.00450948076904
		保暖	0.0043591772687
		出来	0.00420887376836
		2015	0.00417129789327
		天冷	0.00413372201819
		身体	0.0040961461431
		太阳	0.00402099439293
		第一场	0.00394584264276
		终于	0.00390826676767
第12类：
		自己	0.0227715090022
		生活	0.0128015754302
		没有	0.00861480574292
		可以	0.00786178961211
		什么	0.00716901477177
		就是	0.00659672251235
		工作	0.00647623993142
		别人	0.00614491283386
		女人	0.00590394767201
		感觉	0.00590394767201
		朋友	0.00566298251015
		我们	0.00530153476736
		希望	0.00518105218643
		不要	0.00503044896027
		男人	0.0049702076698
		知道	0.00484972508887
		还是	0.00463888057224
		时候	0.00457863928178
		不是	0.00445815670085
		你们	0.00427743282946
第13类：
		今天	0.0150637981995
		现在	0.0108648095979
		什么	0.0100719935682
		上班	0.00980772155831
		怎么	0.00842763439553
		睡觉	0.00795781748905
		晚上	0.00754672769588
		孩子	0.0070769107894
		历友们	0.00654836676962
		你们	0.00613727697645
		真的	0.00590236852321
		老公	0.00587300496655
		知道	0.0058436414099
		真是	0.0058436414099
		宝宝	0.00563809651331
		早上	0.00563809651331
		还是	0.00543255161673
		没有	0.00528573383345
		儿子	0.0049920982669
		无聊	0.00496273471025
第14类：
		自己	0.0199299274017
		生活	0.0144599648686
		人生	0.01405566329
		快乐	0.00960834592614
		别人	0.00889487255225
		努力	0.00718253645492
		不是	0.00711118911753
		幸福	0.00701605933435
		珍惜	0.00611232639409
		就是	0.0060885439483
		不要	0.005422635466
		因为	0.00523237589963
		我们	0.00520859345383
		没有	0.00499455144167
		懂得	0.00473294453791
		永远	0.00454268497154
		需要	0.00454268497154
		爱情	0.00439999029676
		喜欢	0.00437620785097
		朋友	0.00435242540517
第15类：
		生活	0.0180912103731
		自己	0.0180684830074
		没有	0.0143639223979
		真的	0.0141821034722
		这样	0.0118866395363
		什么	0.0117957300734
		现在	0.0113184553937
		女人	0.0107957259825
		男人	0.0105684523255
		为什么	0.0105002702284
		那么	0.0099093587201
		就是	0.00931844721183
		知道	0.00900026409199
		还是	0.00838662521801
		我们	0.00836389785231
		一起	0.00702298327584
		结婚	0.0067275275217
		怎么	0.00650025386467
		幸福	0.00643207176757
		不想	0.00643207176757
第16类：
		生活	0.00922806814723
		我们	0.00654680612943
		自己	0.00630305503691
		世界	0.0058503744365
		人生	0.00581555285185
		就是	0.00543251542074
		幸福	0.0053280506668
		喜欢	0.00470126214316
		只是	0.00390036569628
		朋友	0.00376107935769
		永远	0.00372625777305
		最后	0.0036914361884
		生命	0.00355214984981
		这个	0.00351732826517
		不是	0.00337804192658
		美好	0.00313429083405
		因为	0.00302982608011
		不如	0.00275125340294
		一天	0.00254232389506
		爱情	0.00250750231041
第17类：
		今天	0.00828153810738
		可以	0.00790166846345
		美女	0.00733186399755
		10	0.00543251577789
		时间	0.00528056792031
		万年历	0.00512862006274
		这个	0.00505264613395
		12	0.00501465916956
		11	0.00486271131199
		手机	0.00455881559684
		朋友	0.00452082863245
		大家	0.00433089381048
		公司	0.00425491988169
		100	0.00414095898851
		本人	0.00391303720215
		哪里	0.00387505023776
		漂亮	0.00368511541579
		无聊	0.00360914148701
		减肥	0.00353316755822
		有没有	0.00338121970065
第18类：
		自己	0.0183321866348
		没有	0.0111999317137
		什么	0.00953860325815
		别人	0.00827828511948
		可以	0.00727575932736
		就是	0.00676017463426
		知道	0.00670288744614
